"","OTU","Sample","Abundance","mouse_id","Genotype","Age","Genotype_Age","Tissue","Phenotype","Tissue_Age","Age_Genotype","Age_Phenotype","Exact_Age","Tumor_No","Cage","Litter","Cage_Genotype","Gender","ATF6_expression","GRP78_expression","Kingdom","Phylum","Class","Order","Family","Genus","ASV","Highest_classified"
"809","Zotu132; Tuzzerella","D29741_74-AV782.2TA",0.015255530129672,"AV7822TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.1,1,"M","149","M_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Tuzzerella","Zotu132","Zotu132; Tuzzerella"
"810","Zotu275; LachnospiraceaeNK4A136group","D29741_74-AV782.2TA",0.015255530129672,"AV7822TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.1,1,"M","149","M_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu275","Zotu275; LachnospiraceaeNK4A136group"
"811","Zotu180; Oscillibacter","D29677_10-AV587",0.0152241759914745,"AV587","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",5.1,0,"G","140","G_tg/wt","m",2.405586854,17.93520366,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","Zotu180","Zotu180; Oscillibacter"
"812","Zotu203; LachnospiraceaeNK4A136group","D29677_10-AV587",0.0152241759914745,"AV587","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",5.1,0,"G","140","G_tg/wt","m",2.405586854,17.93520366,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu203","Zotu203; LachnospiraceaeNK4A136group"
"813","Zotu275; LachnospiraceaeNK4A136group","D29677_10-AV587",0.0152241759914745,"AV587","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",5.1,0,"G","140","G_tg/wt","m",2.405586854,17.93520366,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu275","Zotu275; LachnospiraceaeNK4A136group"
"814","Zotu259; Parasutterella","D29736_69-AV782.2T",0.0152031135976648,"AV7822T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.1,1,"M","149","M_tg/tg","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"815","Zotu259; Parasutterella","D29759_92-AV610",0.0150432493418578,"AV610","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",12,0,"I","144","I_fl/fl","m",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"816","Zotu314; Parasutterella","D29738_71-AV604TA",0.0149381135296628,"AV604TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.3,3,"I","143","I_tg/tg","m",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu314","Zotu314; Parasutterella"
"817","Zotu259; Parasutterella","D29671_04-AV972",0.014674375605318,"AV972","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",7.602051975,23.72038557,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"818","Zotu160; Desulfovibrio","D29684_17-AV817",0.0145338274834678,"AV817","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5,0,"Q","159","Q_tg/tg","m",5.425372628,25.42287977,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Zotu160","Zotu160; Desulfovibrio"
"819","Zotu81; Muribaculum","D29684_17-AV817",0.0145338274834678,"AV817","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5,0,"Q","159","Q_tg/tg","m",5.425372628,25.42287977,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Zotu81","Zotu81; Muribaculum"
"820","Zotu237; Parasutterella","D29691_24-AV580",0.0144785897853549,"AV580","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",12,0,"F","141","F_fl/fl","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu237","Zotu237; Parasutterella"
"821","Zotu81; Muribaculum","D29691_24-AV580",0.0144785897853549,"AV580","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",12,0,"F","141","F_fl/fl","f",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Zotu81","Zotu81; Muribaculum"
"822","Zotu40; GOTU1381","D29676_09-AV584",0.0143210053345745,"AV584","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",5.3,0,"F","141","F_tg/wt","f",2.776092338,20.60213894,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GOTU1381","Zotu40","Zotu40; GOTU1381"
"823","Zotu180; Oscillibacter","D29673_06-AV996",0.01427908471067,"AV996","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.1,0,"W","170","W_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","Zotu180","Zotu180; Oscillibacter"
"824","Zotu202; Lachnoclostridium","D29673_06-AV996",0.01427908471067,"AV996","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.1,0,"W","170","W_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Zotu202","Zotu202; Lachnoclostridium"
"825","Zotu82; LachnospiraceaeNK4A136group","D29673_06-AV996",0.01427908471067,"AV996","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.1,0,"W","170","W_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"826","Zotu111; Parabacteroides","D29669_02-AV968",0.0142450142450142,"AV968","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"T","162","T_tg/tg","f",7.497392279,27.88444959,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Zotu111","Zotu111; Parabacteroides"
"827","Zotu237; Parasutterella","D29742_75-AV794TA",0.0141770237701432,"AV794TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12,1,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu237","Zotu237; Parasutterella"
"828","Zotu160; Desulfovibrio","D29758_91-AV609",0.0139897315370518,"AV609","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",11.7,0,"I","144","I_fl/fl","m",NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Zotu160","Zotu160; Desulfovibrio"
"829","Zotu237; Parasutterella","D29758_91-AV609",0.0139897315370518,"AV609","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",11.7,0,"I","144","I_fl/fl","m",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu237","Zotu237; Parasutterella"
"830","Zotu259; Parasutterella","D29668_01-AV967",0.0138917830103494,"AV967","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"T","162","T_tg/tg","f",5.120869837,23.50217257,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"831","Zotu82; LachnospiraceaeNK4A136group","D29752_85-AV865",0.0138278160347355,"AV865","fl/fl","5wk","fl/fl_5wk","Healthy","NT","Healthy_5wk","5wk_fl/fl","5wk_NT",5,0,"S","160","S_fl/fl","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"832","Zotu275; LachnospiraceaeNK4A136group","D29680_13-AV597",0.0136953470058548,"AV597","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",4.9,0,"H","139","H_tg/wt","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu275","Zotu275; LachnospiraceaeNK4A136group"
"833","Zotu82; LachnospiraceaeNK4A136group","D29680_13-AV597",0.0136953470058548,"AV597","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",4.9,0,"H","139","H_tg/wt","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"834","Zotu23; LachnospiraceaeNK4A136group","D29685_18-AV863",0.0136883170214222,"AV863","fl/fl","5wk","fl/fl_5wk","Healthy","NT","Healthy_5wk","5wk_fl/fl","5wk_NT",5,0,"S","160","S_fl/fl","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu23","Zotu23; LachnospiraceaeNK4A136group"
"835","Zotu202; Lachnoclostridium","D29739_72-AV770TA",0.0136614688030602,"AV770TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.1,1,"L","147a","L_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Zotu202","Zotu202; Lachnoclostridium"
"836","Zotu135; GOTU2838","D29734_67-AV770T",0.0135634600386559,"AV770T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.1,1,"L","147a","L_tg/tg","f",NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","GOTU2838","Zotu135","Zotu135; GOTU2838"
"837","Zotu82; LachnospiraceaeNK4A136group","D29734_67-AV770T",0.0135634600386559,"AV770T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.1,1,"L","147a","L_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"838","Zotu104; GOTU1392","D29749_82-AV579",0.0134631782076022,"AV579","tg/wt","12wk","tg/wt_12wk","Healthy","NT","Healthy_12wk","12wk_tg/wt","12wk_NT",12,0,"F","141","F_tg/wt","f",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GOTU1392","Zotu104","Zotu104; GOTU1392"
"839","Zotu259; Parasutterella","D29749_82-AV579",0.0134631782076022,"AV579","tg/wt","12wk","tg/wt_12wk","Healthy","NT","Healthy_12wk","12wk_tg/wt","12wk_NT",12,0,"F","141","F_tg/wt","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"840","Zotu47; GOTU208","D29748_81-AV570",0.013158327576565,"AV570","tg/wt","12wk","tg/wt_12wk","Healthy","NT","Healthy_12wk","12wk_tg/wt","12wk_NT",12.6,0,"D","138","D_tg/wt","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GOTU208","Zotu47","Zotu47; GOTU208"
"841","Zotu123; LachnospiraceaeNK4A136group","D29740_73-AV791TA",0.0129224009821025,"AV791TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.1,3,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu123","Zotu123; LachnospiraceaeNK4A136group"
"842","Zotu314; Parasutterella","D29740_73-AV791TA",0.0129224009821025,"AV791TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.1,3,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu314","Zotu314; Parasutterella"
"843","Zotu180; Oscillibacter","D29738_71-AV604TA",0.0128040973111396,"AV604TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.3,3,"I","143","I_tg/tg","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","Zotu180","Zotu180; Oscillibacter"
"844","Zotu81; Muribaculum","D29679_12-AV596",0.0128012289179761,"AV596","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",4.9,0,"H","139","H_tg/wt","m",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Zotu81","Zotu81; Muribaculum"
"845","Zotu188; GOTU1512","D29672_05-AV974",0.0127507650459028,"AV974","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"V","165","V_tg/tg","f",5.992074477,23.4479337,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GOTU1512","Zotu188","Zotu188; GOTU1512"
"846","Zotu132; Tuzzerella","D29746_79-AV567",0.0127264242989861,"AV567","tg/wt","12wk","tg/wt_12wk","Healthy","NT","Healthy_12wk","12wk_tg/wt","12wk_NT",12,0,"D","138","D_tg/wt","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Tuzzerella","Zotu132","Zotu132; Tuzzerella"
"847","Zotu259; Parasutterella","D29691_24-AV580",0.0126687660621855,"AV580","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",12,0,"F","141","F_fl/fl","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"848","Zotu135; GOTU2838","D29735_68-AV791T",0.0125770343353037,"AV791T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.1,3,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","GOTU2838","Zotu135","Zotu135; GOTU2838"
"849","Zotu180; Oscillibacter","D29759_92-AV610",0.0125360411182149,"AV610","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",12,0,"I","144","I_fl/fl","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","Zotu180","Zotu180; Oscillibacter"
"850","Zotu14; LachnospiraceaeNK4A136group","D29733_66-AV604T",0.0123609394313968,"AV604T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.3,3,"I","143","I_tg/tg","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu14","Zotu14; LachnospiraceaeNK4A136group"
"851","Zotu160; Desulfovibrio","D29733_66-AV604T",0.0123609394313968,"AV604T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.3,3,"I","143","I_tg/tg","m",NA,NA,"Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Zotu160","Zotu160; Desulfovibrio"
"852","Zotu53; LachnospiraceaeNK4A136group","D29733_66-AV604T",0.0123609394313968,"AV604T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.3,3,"I","143","I_tg/tg","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu53","Zotu53; LachnospiraceaeNK4A136group"
"853","Zotu595; Lachnoclostridium","D29733_66-AV604T",0.0123609394313968,"AV604T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.3,3,"I","143","I_tg/tg","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Zotu595","Zotu595; Lachnoclostridium"
"854","Zotu23; LachnospiraceaeNK4A136group","D29747_80-AV568",0.0122456476927159,"AV568","tg/wt","12wk","tg/wt_12wk","Healthy","NT","Healthy_12wk","12wk_tg/wt","12wk_NT",12,0,"D","138","D_tg/wt","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu23","Zotu23; LachnospiraceaeNK4A136group"
"855","Zotu203; LachnospiraceaeNK4A136group","D29736_69-AV782.2T",0.0121624908781318,"AV7822T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.1,1,"M","149","M_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu203","Zotu203; LachnospiraceaeNK4A136group"
"856","Zotu123; LachnospiraceaeNK4A136group","D29670_03-AV971",0.0120048019207683,"AV971","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",4.530663119,23.61102698,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu123","Zotu123; LachnospiraceaeNK4A136group"
"857","Zotu314; Parasutterella","D29670_03-AV971",0.0120048019207683,"AV971","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",4.530663119,23.61102698,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu314","Zotu314; Parasutterella"
"858","Zotu401; RikenellaceaeRC9gutgroup","D29670_03-AV971",0.0120048019207683,"AV971","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",4.530663119,23.61102698,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","RikenellaceaeRC9gutgroup","Zotu401","Zotu401; RikenellaceaeRC9gutgroup"
"859","Zotu53; LachnospiraceaeNK4A136group","D29670_03-AV971",0.0120048019207683,"AV971","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",4.530663119,23.61102698,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu53","Zotu53; LachnospiraceaeNK4A136group"
"860","Zotu275; LachnospiraceaeNK4A136group","D29683_16-AV816",0.0118854245077453,"AV816","fl/fl","5wk","fl/fl_5wk","Healthy","NT","Healthy_5wk","5wk_fl/fl","5wk_NT",5,0,"Q","159","Q_fl/fl","m",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu275","Zotu275; LachnospiraceaeNK4A136group"
"861","Zotu81; Muribaculum","D29742_75-AV794TA",0.0118141864751193,"AV794TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12,1,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Zotu81","Zotu81; Muribaculum"
"862","Zotu275; LachnospiraceaeNK4A136group","D29671_04-AV972",0.0117395004842544,"AV972","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",7.602051975,23.72038557,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu275","Zotu275; LachnospiraceaeNK4A136group"
"863","Zotu82; LachnospiraceaeNK4A136group","D29671_04-AV972",0.0117395004842544,"AV972","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"U","165","U_tg/tg","m",7.602051975,23.72038557,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"864","Zotu82; LachnospiraceaeNK4A136group","D29739_72-AV770TA",0.011709830402623,"AV770TA","tg/tg","12wk","tg/tg_12wk","Tumor_adjacent","T","Tumor_adjacent_12wk","12wk_tg/tg","12wk_T",12.1,1,"L","147a","L_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"865","Zotu237; Parasutterella","D29737_70-AV794T",0.0116328667261235,"AV794T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12,1,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu237","Zotu237; Parasutterella"
"866","Zotu259; Parasutterella","D29737_70-AV794T",0.0116328667261235,"AV794T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12,1,"N","152a","N_tg/tg","f",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu259","Zotu259; Parasutterella"
"867","Zotu82; LachnospiraceaeNK4A136group","D29743_76-AV833T",0.0115446779034865,"AV833T","tg/tg","12wk","tg/tg_12wk","Tumor","T","Tumor_12wk","12wk_tg/tg","12wk_T",12.4,5,"R","158","R_tg/tg","f",NA,NA,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"868","Zotu82; LachnospiraceaeNK4A136group","D29677_10-AV587",0.0114181319936058,"AV587","tg/wt","5wk","tg/wt_5wk","Healthy","NT","Healthy_5wk","5wk_tg/wt","5wk_NT",5.1,0,"G","140","G_tg/wt","m",2.405586854,17.93520366,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu82","Zotu82; LachnospiraceaeNK4A136group"
"869","Zotu595; Lachnoclostridium","D29669_02-AV968",0.0113960113960114,"AV968","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5.3,0,"T","162","T_tg/tg","f",7.497392279,27.88444959,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium","Zotu595","Zotu595; Lachnoclostridium"
"870","Zotu59; Muribaculum","D29749_82-AV579",0.0112193151730018,"AV579","tg/wt","12wk","tg/wt_12wk","Healthy","NT","Healthy_12wk","12wk_tg/wt","12wk_NT",12,0,"F","141","F_tg/wt","f",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Zotu59","Zotu59; Muribaculum"
"871","Zotu81; Muribaculum","D29758_91-AV609",0.0111917852296414,"AV609","fl/fl","12wk","fl/fl_12wk","Healthy","NT","Healthy_12wk","12wk_fl/fl","12wk_NT",11.7,0,"I","144","I_fl/fl","m",NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Zotu81","Zotu81; Muribaculum"
"872","Zotu237; Parasutterella","D29752_85-AV865",0.0110622528277884,"AV865","fl/fl","5wk","fl/fl_5wk","Healthy","NT","Healthy_5wk","5wk_fl/fl","5wk_NT",5,0,"S","160","S_fl/fl","m",NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Zotu237","Zotu237; Parasutterella"
"873","Zotu123; LachnospiraceaeNK4A136group","D29684_17-AV817",0.0109003706126008,"AV817","tg/tg","5wk","tg/tg_5wk","Healthy","NT","Healthy_5wk","5wk_tg/tg","5wk_NT",5,0,"Q","159","Q_tg/tg","m",5.425372628,25.42287977,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","LachnospiraceaeNK4A136group","Zotu123","Zotu123; LachnospiraceaeNK4A136group"
